preco;quartos;suites;vagas;area;bairro;tipo;cidade;url;descricao;caracteristica
226200;1;0;1;48;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+tres-vendas+pelotas+rs+48m2/ID-16427511/?paginaoferta=616
140000;2;0;1;45;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+45m2/ID-16458704/?paginaoferta=617
120000;2;0;1;78;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+fragata+pelotas+rs+78m2/ID-16530385/?paginaoferta=617
275600;2;0;1;65;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+65m2/ID-13564998/?paginaoferta=617
1400000;4;1;2;300;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+areal+pelotas+rs+300m2/ID-17377625/?paginaoferta=617
375000;3;1;2;200;Recanto de Portugal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+recanto-de-portugal+pelotas+rs+200m2/ID-15202574/?paginaoferta=617
280000;2;0;1;87;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+87m2/ID-15184602/?paginaoferta=618
850000;3;3;2;153;Zona Norte;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+3-quartos+zona-norte+pelotas+rs+153m2/ID-16971641/?paginaoferta=618
550000;3;1;3;200;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+centro+pelotas+rs+200m2/ID-16427409/?paginaoferta=618
100000;;0;0;2200;Zona Norte;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+zona-norte+pelotas+rs+2.200m2/ID-9060932/?paginaoferta=618
270000;3;1;2;66;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+3-quartos+areal+pelotas+rs+66m2/ID-11940561/?paginaoferta=618
260000;3;0;1;104;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+104m2/ID-14763687/?paginaoferta=619
800000;4;1;3;250;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+laranjal+pelotas+rs+250m2/ID-9061346/?paginaoferta=619
260000;;0;0;428;Areal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+areal+pelotas+rs+428m2/ID-13564985/?paginaoferta=619
790000;6;0;0;50000;Zona Rural;Sitio;pelotas;https://www.zapimoveis.com.br/oferta/venda+sitio+6-quartos+zona-rural+pelotas+rs+50.000m2/ID-16847062/?paginaoferta=616
153000;2;0;1;47;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+47m2/ID-16957369/?paginaoferta=616
370000;2;1;0;62;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+62m2/ID-16427508/?paginaoferta=617
256000;2;0;0;110;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+areal+pelotas+rs+110m2/ID-8833211/?paginaoferta=617
350000;3;0;2;125;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+laranjal+pelotas+rs+125m2/ID-10622970/?paginaoferta=627
385000;3;1;1;191;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+laranjal+pelotas+rs+191m2/ID-16427532/?paginaoferta=628
65720;;0;0;175;Tres Vendas;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+tres-vendas+pelotas+rs+175m2/ID-16957374/?paginaoferta=628
315000;2;0;1;78;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+78m2/ID-17081140/?paginaoferta=628
243800;2;0;1;84;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+2-quartos+tres-vendas+pelotas+rs+84m2/ID-16777063/?paginaoferta=628
175000;;0;0;41;Centro;Conjunto;pelotas;https://www.zapimoveis.com.br/oferta/venda+conjunto-comercial-sala+centro+pelotas+rs+41m2/ID-16957365/?paginaoferta=629
165000;2;0;0;58;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+58m2/ID-9061035/?paginaoferta=629
296000;2;0;1;87;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+87m2/ID-9061029/?paginaoferta=629
300000;3;1;0;92;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+92m2/ID-9060986/?paginaoferta=629
130000;;0;0;308;Centro;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+centro+pelotas+rs/ID-15499137/?paginaoferta=629
280000;2;1;4;150;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+laranjal+pelotas+rs+150m2/ID-16530422/?paginaoferta=630
320000;;0;0;428;Areal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+areal+pelotas+rs+428m2/ID-13564981/?paginaoferta=630
140000;2;0;1;50;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+50m2/ID-17063297/?paginaoferta=630
169000;;0;0;1;Recanto de Portugal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+recanto-de-portugal+pelotas+rs+1m2/ID-12715150/?paginaoferta=630
170000;;0;0;1;Recanto de Portugal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+recanto-de-portugal+pelotas+rs+1m2/ID-12715167/?paginaoferta=630
125000;2;0;0;45;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+45m2/ID-17214373/?paginaoferta=631
185000;;0;0;26;Areal;Conjunto;pelotas;https://www.zapimoveis.com.br/oferta/venda+conjunto-comercial-sala+areal+pelotas+rs+26m2/ID-14807768/?paginaoferta=631
143000;2;0;1;46;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+46m2/ID-16428063/?paginaoferta=631
480000;3;1;4;250;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+250m2/ID-14374620/?paginaoferta=631
470000;3;0;2;169;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+centro+pelotas+rs+169m2/ID-15271094/?paginaoferta=624
320000;3;0;2;300;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+300m2/ID-13631993/?paginaoferta=624
360000;2;0;0;67;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+areal+pelotas+rs+67m2/ID-16458701/?paginaoferta=624
280000;2;0;1;80;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+80m2/ID-9609615/?paginaoferta=624
380000;3;1;2;101;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+101m2/ID-14763689/?paginaoferta=625
250000;2;0;0;84;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+84m2/ID-16957359/?paginaoferta=625
180000;1;0;0;31;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+centro+pelotas+rs+31m2/ID-17063304/?paginaoferta=625
552000;3;1;2;108;Areal;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+areal+pelotas+rs+108m2/ID-9190457/?paginaoferta=625
800000;3;1;0;210;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+fragata+pelotas+rs+210m2/ID-12942903/?paginaoferta=625
160000;2;0;1;55;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+2-quartos+areal+pelotas+rs+55m2/ID-14773316/?paginaoferta=626
210000;1;0;1;31;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+centro+pelotas+rs+31m2/ID-17063296/?paginaoferta=626
245000;;0;0;360;Recanto de Portugal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+recanto-de-portugal+pelotas+rs+360m2/ID-12715153/?paginaoferta=626
590000;3;1;1;113;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+113m2/ID-8833212/?paginaoferta=626
640000;3;1;2;110;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+110m2/ID-13565061/?paginaoferta=626
138000;;0;0;325;Laranjal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+laranjal+pelotas+rs+325m2/ID-17063303/?paginaoferta=627
315000;2;0;1;104;Porto;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+porto+pelotas+rs+104m2/ID-8251366/?paginaoferta=627
110000;2;1;2;100;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+laranjal+pelotas+rs+100m2/ID-10571971/?paginaoferta=627
950000;3;2;2;480;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+tres-vendas+pelotas+rs+480m2/ID-12942900/?paginaoferta=627
230000;2;0;1;70;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+70m2/ID-10571979/?paginaoferta=627
300000;3;1;2;150;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+150m2/ID-16872706/?paginaoferta=631
530000;1;0;0;114;Zona Norte;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+1-quarto+zona-norte+pelotas+rs+114m2/ID-16458700/?paginaoferta=632
600000;;0;0;1450;Tres Vendas;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+tres-vendas+pelotas+rs+1.450m2/ID-17242119/?paginaoferta=632
199000;1;0;1;43;Porto;Loft;pelotas;https://www.zapimoveis.com.br/oferta/venda+loft+1-quarto+porto+pelotas+rs+43m2/ID-10980844/?paginaoferta=632
160000;2;0;1;60;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+60m2/ID-17214378/?paginaoferta=633
800000;3;1;2;190;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+tres-vendas+pelotas+rs+190m2/ID-11940565/?paginaoferta=633
370000;3;1;3;130;Cohab Lindoia;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+cohab-lindoia+pelotas+rs+130m2/ID-14807780/?paginaoferta=633
338000;2;0;0;120;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+120m2/ID-17063298/?paginaoferta=633
600000;4;1;3;200;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+fragata+pelotas+rs+200m2/ID-14763705/?paginaoferta=634
330000;3;1;2;66;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+3-quartos+tres-vendas+pelotas+rs+66m2/ID-17214379/?paginaoferta=634
235000;;0;0;1;Laranjal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+laranjal+pelotas+rs+1m2/ID-17063305/?paginaoferta=635
280000;4;0;5;190;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+laranjal+pelotas+rs+190m2/ID-8251583/?paginaoferta=635
1000000;3;0;8;184;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+centro+pelotas+rs+184m2/ID-8658223/?paginaoferta=635
980000;3;3;2;400;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+tres-vendas+pelotas+rs+400m2/ID-9694622/?paginaoferta=636
260000;1;0;1;30;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+centro+pelotas+rs+30m2/ID-17063295/?paginaoferta=636
300000;3;1;2;136;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+136m2/ID-8251512/?paginaoferta=637
212000;;0;0;225;Tres Vendas;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+tres-vendas+pelotas+rs+225m2/ID-10571927/?paginaoferta=637
212000;;0;0;300;Laranjal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+laranjal+pelotas+rs/ID-10571933/?paginaoferta=637
950000;4;1;1;250;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+centro+pelotas+rs+250m2/ID-11110156/?paginaoferta=637
636000;4;0;5;234;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+areal+pelotas+rs+234m2/ID-9858857/?paginaoferta=634
315000;3;1;1;94;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+94m2/ID-8251565/?paginaoferta=635
320000;2;0;1;144;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+centro+pelotas+rs+144m2/ID-8251371/?paginaoferta=635
260000;2;1;2;98;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+laranjal+pelotas+rs+98m2/ID-15980235/?paginaoferta=635
350000;3;0;3;111;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+laranjal+pelotas+rs+111m2/ID-8251420/?paginaoferta=636
550000;;0;0;24000;Tres Vendas;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+tres-vendas+pelotas+rs+24.000m2/ID-15011801/?paginaoferta=636
1060000;4;1;2;350;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+centro+pelotas+rs+350m2/ID-11940578/?paginaoferta=636
320000;2;0;0;101;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+101m2/ID-16427456/?paginaoferta=636
850000;3;1;0;200;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+200m2/ID-12919124/?paginaoferta=631
445200;4;0;0;1032;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+fragata+pelotas+rs+1.032m2/ID-16957363/?paginaoferta=632
402000;3;0;1;189;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+189m2/ID-8251327/?paginaoferta=632
365000;3;0;0;125;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+125m2/ID-16427462/?paginaoferta=632
850000;4;1;0;297;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+4-quartos+centro+pelotas+rs+297m2/ID-11093306/?paginaoferta=632
175000;2;0;1;56;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+tres-vendas+pelotas+rs+56m2/ID-9365729/?paginaoferta=632
280000;2;0;1;96;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+96m2/ID-9070528/?paginaoferta=633
500000;4;0;1;163;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+centro+pelotas+rs+163m2/ID-15660358/?paginaoferta=633
280000;3;0;1;102;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+102m2/ID-16801169/?paginaoferta=633
750000;3;1;1;220;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+220m2/ID-10255826/?paginaoferta=633
350000;3;0;0;100;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+100m2/ID-15574584/?paginaoferta=633
225000;2;0;1;64;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+64m2/ID-16409037/?paginaoferta=636
500000;3;0;1;128;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+centro+pelotas+rs+128m2/ID-8251473/?paginaoferta=637
120000;2;0;1;94;Navegantes;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-vila+2-quartos+navegantes+pelotas+rs+94m2/ID-13471500/?paginaoferta=638
445000;3;0;0;120;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+120m2/ID-14458420/?paginaoferta=638
373000;4;0;2;159;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+tres-vendas+pelotas+rs+159m2/ID-17077634/?paginaoferta=638
430000;3;0;1;150;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+150m2/ID-17214830/?paginaoferta=639
400000;3;1;1;157;Porto;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+porto+pelotas+rs+157m2/ID-16615051/?paginaoferta=639
150000;;0;0;300;Laranjal;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+laranjal+pelotas+rs+300m2/ID-9365752/?paginaoferta=639
280000;;0;0;70;Centro;Conjunto;pelotas;https://www.zapimoveis.com.br/oferta/venda+conjunto-comercial-sala+centro+pelotas+rs+70m2/ID-9365731/?paginaoferta=640
150000;3;0;1;101;Tres Vendas;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+tres-vendas+pelotas+rs+101m2/ID-15356532/?paginaoferta=640
580000;2;1;0;93;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+centro+pelotas+rs+93m2/ID-8251387/?paginaoferta=640
450000;3;0;2;157;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+laranjal+pelotas+rs+157m2/ID-13076066/?paginaoferta=640
190000;1;0;2;50;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+1-quarto+laranjal+pelotas+rs+50m2/ID-9365774/?paginaoferta=641
700000;3;2;1;150;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+fragata+pelotas+rs+150m2/ID-14187057/?paginaoferta=641
400000;2;0;1;106;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+2-quartos+centro+pelotas+rs+106m2/ID-16427464/?paginaoferta=641
920000;3;1;2;196;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+3-quartos+laranjal+pelotas+rs+196m2/ID-16957371/?paginaoferta=642
1650000;3;1;4;480;Recanto de Portugal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+recanto-de-portugal+pelotas+rs+480m2/ID-9190437/?paginaoferta=642
212000;1;0;0;60;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+1-quarto+centro+pelotas+rs+60m2/ID-9850062/?paginaoferta=642
790000;3;1;1;136;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+136m2/ID-17214371/?paginaoferta=643
680000;3;1;6;310;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+310m2/ID-9908164/?paginaoferta=639
235788;1;0;1;48;Tres Vendas;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+tres-vendas+pelotas+rs+48m2/ID-14374559/?paginaoferta=639
310000;3;1;5;150;Santa Terezinha;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+sta-terezinha+pelotas+rs+150m2/ID-16801171/?paginaoferta=639
249000;4;0;5;95;Fragata;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+fragata+pelotas+rs+95m2/ID-9365782/?paginaoferta=640
245000;3;0;1;95;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+95m2/ID-16858148/?paginaoferta=640
350000;3;1;2;80;Areal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+areal+pelotas+rs+80m2/ID-15767872/?paginaoferta=640
165000;3;1;2;126;Porto;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+3-quartos+porto+pelotas+rs+126m2/ID-16427102/?paginaoferta=640
250000;4;0;0;180;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+centro+pelotas+rs+180m2/ID-16409021/?paginaoferta=640
135000;;0;0;312;Centro;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+centro+pelotas+rs+312m2/ID-14374634/?paginaoferta=641
400000;2;1;1;119;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+119m2/ID-9850057/?paginaoferta=641
165000;2;0;0;50;Fragata;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+fragata+pelotas+rs+50m2/ID-14170395/?paginaoferta=641
380000;5;1;1;163;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+5-quartos+centro+pelotas+rs+163m2/ID-9070535/?paginaoferta=641
235000;2;0;1;86;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+2-quartos+centro+pelotas+rs+86m2/ID-17283259/?paginaoferta=641
750000;4;0;2;480;Centro;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa+4-quartos+centro+pelotas+rs+480m2/ID-8251530/?paginaoferta=642
425000;3;0;2;110;Centro;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+3-quartos+centro+pelotas+rs+110m2/ID-16409027/?paginaoferta=642
159000;;0;0;300;Tres Vendas;Terreno;pelotas;https://www.zapimoveis.com.br/oferta/venda+terreno-padrao+tres-vendas+pelotas+rs+300m2/ID-14374626/?paginaoferta=642
850000;3;1;0;203;Laranjal;Casa;pelotas;https://www.zapimoveis.com.br/oferta/venda+casa-de-condominio+3-quartos+laranjal+pelotas+rs+203m2/ID-16957370/?paginaoferta=642
162000;1;0;1;34;Porto;Apartamento;pelotas;https://www.zapimoveis.com.br/oferta/venda+apartamento+1-quarto+porto+pelotas+rs+34m2/ID-14374629/?paginaoferta=642
